ANIO,MES,ENTIDAD,T_Max,T_Min,T_Med,Precipitacion
1985,FEB,ZAC,22.554137199207922,4.9536067893267335,13.753871994267325,1.18956044840114
1985,FEB,NAC,25.273418964035525,8.918778517406635,17.09609874072108,16.5
1985,MAR,AGU,26.5175558312655,7.586228287841193,17.05189205955335,1.94760079830123
1985,MAR,BCN,20.531767851997262,6.122259111760172,13.327013481878714,9.96220424274305
1985,MAR,BCS,27.01645424226069,10.721659046343484,18.869056644302088,0.334604679886377
1985,MAR,CAM,34.53997265480164,18.99192157953281,26.765947117167226,16.5098025933629
1985,MAR,CHP,25.644738649940265,10.388635005973716,18.01668682795699,4.88775909635186
1985,MAR,CHH,33.0837669094693,15.079708636836624,24.081737773152962,0.244370417034407
1985,MAR,CMX,31.22523393419321,16.818403941243588,24.021818937718397,60.4596391282541
1985,MAR,COA,22.4008868670159,4.2300340042275515,13.315460435621723,5.14301220000902
1985,MAR,COL,25.326209677419357,8.117137096774194,16.72167338709677,4.69784241685285
1985,MAR,DUR,25.681367624514817,6.378649662415603,16.030008643465212,0.511277981414726
1985,MAR,GUA,26.997094384707303,9.30651962135833,18.151807003032815,2.97828937988254
1985,MAR,GRO,33.00489142373951,17.09455012356937,25.049720773654442,6.23266364731325
1985,MAR,HID,25.062765630948853,7.057652470734348,16.0602090508416,17.6870309225317
1985,MAR,JAL,29.995338318639067,10.110248147676467,20.052793233157765,2.29406650322972
1985,MAR,MEX,24.058630655979954,5.950340037386452,15.004485346683204,10.7363800611821
1985,MAR,MIC,30.015219117267442,11.134756518116278,20.574987817691863,5.8631054596872
1985,MAR,MOR,31.33265843085105,13.2470601693617,22.28985930010638,3.28122693668804
1985,MAR,NAY,31.7876240695,13.58861290335,22.688118486425005,5.24085215273356
1985,MAR,NLE,26.553927069043475,11.322329307469568,18.93812818825652,22.2141589247294
1985,MAR,OAX,29.121938513644075,13.858421406881352,21.490179960262715,31.8494337865635
1985,MAR,PUE,25.630574454310366,9.545752906224141,17.58816368026725,25.2736056708116
1985,MAR,QUE,27.714393977804875,9.352331206268289,18.533362592036585,1.23067461224851
1985,MAR,ROO,32.249354839333336,18.15193548333333,25.200645161333327,25.6286271275899
1985,MAR,SLP,27.810899315681823,12.493703160545454,20.15230123811364,7.69588077483367
1985,MAR,SIN,30.07679226444443,12.156371529914635,21.116581897179536,8.42968213168826
1985,MAR,SON,26.290625115822767,7.668157380259492,16.979391248041132,6.18975364505261
1985,MAR,TAB,32.727479091111114,21.108482675925924,26.91798088351852,94.7061545716319
1985,MAR,TAM,29.35011947437501,15.417067652458336,22.38359356341667,18.2907658413081
1985,MAR,TLA,23.28676306965518,4.212013348206897,13.749388208931036,23.3828328373633
1985,MAR,VER,27.954704762,16.523035330388566,22.23887004619429,31.1194750394389
1985,MAR,YUC,33.33812316696969,18.32908113439394,25.83360215068181,31.5717751215837
1985,MAR,ZAC,26.03525881523256,7.637096774372098,16.836177794802325,1.24441435577425
1985,MAR,NAC,28.19884781887312,11.553129864410748,19.87598884164193,15.0
1985,ABR,AGU,26.513333333333346,9.002515723270443,17.75792452830189,17.6123150824332
1985,ABR,BCN,26.05618635602894,9.51339872953416,17.784792542781553,3.72364670993877
1985,ABR,BCS,28.98775757575757,12.249214317083887,20.618485946420726,0.25991897959178
1985,ABR,CAM,34.748941736028534,19.641724137931035,27.19533293697979,4.24875551000838
1985,ABR,CHP,27.624162675606648,12.091696998722863,19.857929837164754,43.6119315942933
1985,ABR,CHH,32.88001593314093,15.434656084656085,24.15733600889851,0.066042633599754
1985,ABR,CMX,31.714782932274872,17.786541801041924,24.750662366658396,100.050660386424
1985,ABR,COA,25.338070416332016,6.8699905419191225,16.104030479125573,21.0864708259328
1985,ABR,COL,23.09942857142857,8.542285714285715,15.820857142857141,52.0001314645587
1985,ABR,DUR,26.228983096686946,7.48686274509804,16.85792292089249,11.4025575423146
1985,ABR,GUA,27.339398496240612,10.645839598997492,18.99261904761905,26.0853677181533
1985,ABR,GRO,33.56032392107143,18.220982405428604,25.89065316325001,5.51796166406033
1985,ABR,HID,24.64757894736843,8.553784461152881,16.600681704260655,74.2615845178572
1985,ABR,JAL,30.62611948485029,11.248835907017858,20.937477695934074,1.78849164508964
1985,ABR,MEX,23.669483152809917,7.486637263724276,15.578060208267095,31.6310795448797
1985,ABR,MIC,30.832433153832326,12.346819898596394,21.58962652621436,10.4247061723846
1985,ABR,MOR,32.01356382999999,15.120597071914895,23.56708045095744,7.71391363454361
1985,ABR,NAY,32.352916666999995,14.688333333424998,23.520625000212497,0.0
1985,ABR,NLE,28.29681108179487,13.119214488940164,20.708012785367515,80.6480080835671
1985,ABR,OAX,30.582439367818168,15.56717033677439,23.074804852296282,33.5990845134579
1985,ABR,PUE,25.812327860095248,10.299396825314284,18.05586234270477,62.1998068734628
1985,ABR,QUE,27.7611666665,10.435999999249995,19.098583332875,59.5895474192311
1985,ABR,ROO,32.61139784870967,19.09795698967742,25.85467741919355,1.64823670643643
1985,ABR,SLP,28.43236185614816,13.431209876518517,20.931785866333332,137.39476419209
1985,ABR,SIN,32.30757804822785,14.5656348504125,23.436606449320177,2.36644947836682
1985,ABR,SON,30.925871031750017,11.221704860981244,21.073787946365627,19.5561665167454
1985,ABR,TAB,33.659761905,21.727582101428567,27.69367200321428,148.844300705462
1985,ABR,TAM,30.730086713749987,17.45394088036805,24.092013797059018,102.490372296242
1985,ABR,TLA,22.50411111,5.993444444433334,14.248777777216668,59.8720743770367
1985,ABR,VER,29.761278160914323,17.852574055537143,23.80692610822573,79.2817113945601
1985,ABR,YUC,33.588615384769234,18.73605128276923,26.16233333376923,22.0880780533946
1985,ABR,ZAC,26.53511687290698,8.860895779430232,17.698006326168606,12.7760093320128
1985,ABR,NAC,29.116950130880493,12.977921672051115,21.04743590146581,37.2
1985,MAY,AGU,30.24569373019582,12.120764092538286,21.183228911367053,21.4580806562174
1985,MAY,BCN,26.95163877783604,11.07792130654959,19.01478004219281,0.0175761549735964
1985,MAY,BCS,31.57931324812336,13.96416999487968,22.771741621501516,0.128789970123066
1985,MAY,CAM,35.79028275587417,20.97968936678614,28.384986061330157,233.420940574161
1985,MAY,CHP,31.286654719235372,15.698760454002393,23.49270758661888,46.9496888943594
1985,MAY,CHH,33.54424957079605,17.273548752007006,25.40889916140153,1.15552731678117
1985,MAY,CMX,32.2739091519631,18.717328926625115,25.49561903929411,111.857675561937
1985,MAY,COA,30.398480021239877,11.121182037131852,20.759831029185868,8.09084767798245
1985,MAY,COL,25.44884792626728,9.794285714285714,17.621566820276502,67.2041415916858
1985,MAY,DUR,31.429460065551147,11.668512548107527,21.548986306829338,6.64489746276162
1985,MAY,GUA,29.866509358821183,12.811617247746279,21.33906330328373,55.7358832984977
1985,MAY,GRO,33.62000996805418,19.787308796823613,26.703659382438893,37.6562275887105
1985,MAY,HID,26.0926944971537,9.363464411159109,17.728079454156404,77.85446305627
1985,MAY,JAL,32.954671518658536,14.056518691169693,23.50559510491411,10.7218321547418
1985,MAY,MEX,24.59235111707787,8.45607783252033,16.524214474799102,54.2915437343872
1985,MAY,MIC,31.69086646186667,14.112025559033333,22.90144601045,23.7202491025377
1985,MAY,MOR,32.17352630645832,16.296899001666667,24.23521265406249,49.2337928778751
1985,MAY,NAY,34.69489247277778,17.444444444166667,26.06966845847223,1.65156375153232
1985,MAY,NLE,31.030358880695637,16.27570697253043,23.65303292661304,63.0728957195533
1985,MAY,OAX,30.24867565585636,16.185902607505554,23.21728913168096,80.1445651110653
1985,MAY,PUE,27.66989714791304,12.069761570695649,19.86982935930434,72.3227014227543
1985,MAY,QUE,29.03846153923077,11.745905707358975,20.392183623294876,58.2667992867972
1985,MAY,ROO,33.789247311,20.448064517,27.118655914,370.982274447582
1985,MAY,SLP,30.89203281165413,16.034253126518788,23.463142969086466,72.8209927968586
1985,MAY,SIN,35.37905243333333,17.190104072666667,26.284578253000003,0.131750151679553
1985,MAY,SON,34.39665898609271,13.956905490960267,24.17678223852649,0.279019716191731
1985,MAY,TAB,35.139055299999995,23.02937788,29.08421659,97.3750059589082
1985,MAY,TAM,32.926238545571444,20.248615591135703,26.587427068353573,81.4162551329011
1985,MAY,TLA,24.113559593225798,6.385397155677419,15.24947837445161,101.424973170736
1985,MAY,VER,31.7194992227907,19.34432021436995,25.531909718580323,55.4147564441122
1985,MAY,YUC,34.93317972349205,19.932503840952386,27.43284178222222,142.175210668116
1985,MAY,ZAC,30.4796069708046,12.125040168068965,21.30232356943678,21.4087633324131
1985,MAY,NAC,31.13717424342535,14.991136815394993,23.064155529410172,51.5
1985,JUN,AGU,26.440566037735838,12.671069182389932,19.55581761006289,137.052752634262
1985,JUN,BCN,32.019626498040445,13.640145041698402,22.829885769869424,0.343846986697508
1985,JUN,BCS,33.379501362834695,16.77655924322591,25.078030303030307,0.331741807841093
1985,JUN,CAM,34.99067578279825,21.09474548440066,28.042710633599462,124.723530285756
1985,JUN,CHP,31.873829885057468,16.87271111111112,24.37327049808429,46.3141819535209
1985,JUN,CHH,33.34788395276046,20.610472953178576,26.979178452969517,95.7671395668403
1985,JUN,CMX,30.54155838747294,18.976185240712965,24.758871814092952,258.14400636454
1985,JUN,COA,31.952320936639108,14.153415977961435,23.05286845730027,47.355255817098
1985,JUN,COL,23.154190476190468,11.183333333333335,17.168761904761904,229.60034740445
1985,JUN,DUR,30.080215010141977,13.954470588235292,22.017342799188643,51.3956137413848
1985,JUN,GUA,26.679333333333325,13.366469135802467,20.022901234567893,161.764849075422
1985,JUN,GRO,30.937732383289624,19.819069319085656,25.37840085118764,206.363727456652
1985,JUN,HID,24.125286146400466,11.031300665456744,17.578293405928605,161.805283147615
1985,JUN,JAL,29.33370360628049,15.851675441646336,22.592689523963408,242.824767754441
1985,JUN,MEX,21.942723349506167,9.912967976273471,15.927845662889819,200.415840329026
1985,JUN,MIC,28.636438166686762,15.346085722590365,21.991261944638566,200.406265650272
1985,JUN,MOR,27.96097222208334,16.653240740624998,22.307106481354168,235.464020748662
1985,JUN,NAY,33.61724137862069,20.744827585517235,27.181034482068966,166.17147910134
1985,JUN,NLE,31.851056940756308,17.536877014075635,24.69396697741597,87.7619796618655
1985,JUN,OAX,28.63912377202128,16.670077522368988,22.654600647195128,260.860073854889
1985,JUN,PUE,25.96917191196429,12.811970899348214,19.390571405656253,205.371509758369
1985,JUN,QUE,26.42754385921053,12.795380116947365,19.61146198807895,174.582566709329
1985,JUN,ROO,34.093062801,21.635376811333334,27.864219806166663,140.052451680167
1985,JUN,SLP,29.40067485166668,16.45699756221213,22.928836206939412,169.133761596979
1985,JUN,SIN,35.84128416246914,21.507189846172828,28.674237004320982,89.6258046715224
1985,JUN,SON,37.875153677631566,19.376546052809207,28.62584986522039,13.0989128328498
1985,JUN,TAB,34.56267347777778,23.00061728333333,28.78164538055556,312.216257995297
1985,JUN,TAM,32.916352656739114,20.96334383512319,26.93984824593115,192.674793794006
1985,JUN,TLA,21.435555556,8.3777777779,14.906666666949999,147.530246366907
1985,JUN,VER,30.598629659827576,19.78924041672414,25.19393503827586,214.161723530076
1985,JUN,YUC,35.08722222216667,20.917166666666674,28.002194444416677,131.421248000035
1985,JUN,ZAC,27.327932340340904,13.038037190488634,20.182984765414773,107.638549789371
1985,JUN,NAC,30.094976150170144,16.485479491835896,23.29022782100301,126.9
1985,JUL,AGU,24.571645628798514,11.672776148582606,18.122210888690557,85.398249421737
1985,JUL,BCN,34.45299559599089,17.605891869753453,26.02944373287217,0.770047177888693
1985,JUL,BCS,35.28316845274732,20.602412767301303,27.94279061002431,19.5520454473305
1985,JUL,CAM,34.373900825478614,20.830616864742503,27.602258845110555,142.713987107032
1985,JUL,CHP,31.997726574500767,16.7552688172043,24.37649769585253,20.2395902254602
1985,JUL,CHH,31.438351254480292,19.884544368415337,25.661447811447808,102.561374125433
1985,JUL,CMX,29.951540388270672,18.36210772922103,24.15682405874585,255.975929556609
1985,JUL,COA,30.48725092622601,15.097403939635464,22.792327432930737,74.461912417405
1985,JUL,COL,22.09563567362429,10.05728020240354,16.07645793801391,130.596544944261
1985,JUL,DUR,27.24992020268517,12.877605971740875,20.063763087213022,96.883728964815
1985,JUL,GUA,24.909868578255683,12.757530864197536,18.833699721226605,104.219001986846
1985,JUL,GRO,29.69692212623588,18.957003395585748,24.326962760910806,240.590342679628
1985,JUL,HID,22.76025129877976,10.228101969312553,16.494176634046156,156.798436572662
1985,JUL,JAL,27.29417702621117,15.21117016492593,21.25267359556855,174.170659339982
1985,JUL,MEX,21.11242883753061,9.282525843636732,15.19747734058367,140.418474526559
1985,JUL,MIC,26.838395061999996,14.686217732503028,20.762306397251514,165.02709108303
1985,JUL,MOR,26.914664441875,15.501084538958333,21.207874490416668,183.987007532342
1985,JUL,NAY,32.04233870975,20.698387096500007,26.370362903125,282.361144606146
1985,JUL,NLE,32.47692405137931,17.711508322318963,25.094216186849128,14.7415678420856
1985,JUL,OAX,28.18650647768786,16.082604501558148,22.134555489623004,291.664630208707
1985,JUL,PUE,24.71744414358973,11.777350427478632,18.24739728553418,191.447671101968
1985,JUL,QUE,26.012903225454544,13.07199413459091,19.542448680022726,133.697532515363
1985,JUL,ROO,33.55187096833334,21.64340949833333,27.597640233333333,165.521575580662
1985,JUL,SLP,27.96750570204545,15.76180351886364,21.864654610454544,263.702125412613
1985,JUL,SIN,34.308362135375,22.351658986150003,28.330010560762506,167.02245741958
1985,JUL,SON,36.897831985512816,22.05886923423077,29.478350609871796,106.044604876365
1985,JUL,TAB,33.998597475652176,22.46816269173913,28.23338008369565,268.418193340698
1985,JUL,TAM,32.932912207234025,20.59058773163121,26.76174996943261,132.895370911674
1985,JUL,TLA,20.650260146451615,7.3110417389999975,13.980650942725804,94.2488438571774
1985,JUL,VER,29.19593123694116,19.069520010235287,24.132725623588218,263.336728455878
1985,JUL,YUC,34.25993756467741,20.495109261290327,27.377523412983876,175.650840090086
1985,JUL,ZAC,25.46984781930232,12.201012753372094,18.835430286337207,81.1182873224662
1985,JUL,NAC,29.190563023221173,16.36445509673165,22.77750905997641,139.8
1985,AGO,AGU,25.7130249543518,11.61229458307973,18.662659768715766,68.3467372366668
1985,AGO,BCN,34.598734981076696,16.911844239271073,25.75528961017388,0.0
1985,AGO,BCS,35.566273250589965,21.63306055821011,28.599666904400028,22.872792099609
1985,AGO,CAM,34.654897360703806,20.724926686217007,27.689912023460412,194.129642778557
1985,AGO,CHP,32.132008726819386,17.51482000935016,24.82341436808477,29.9995084740659
1985,AGO,CHH,32.1723476702509,20.377942652329754,26.275145161290325,122.530812901074
1985,AGO,CMX,30.00003867873443,18.340117583352665,24.17007813104355,248.993997423992
1985,AGO,COA,30.49377954671859,15.236097110215054,22.86493832846682,61.1791666483387
1985,AGO,COL,23.02298003072197,10.481751152073732,16.75236559139785,109.154780588862
1985,AGO,DUR,28.115133682069157,13.792521132633336,20.953827407351245,99.09400287157
1985,AGO,GUA,25.735023041474662,12.597962648556877,19.166492845015767,90.4596034462476
1985,AGO,GRO,29.734924369110104,18.944920250688668,24.339922309899386,244.486051091227
1985,AGO,HID,23.93967223165441,10.073715432417726,17.006693832036067,59.8259399397207
1985,AGO,JAL,28.32536982727273,15.195454545593948,21.76041218643334,130.335098246443
1985,AGO,MEX,21.513746574314514,9.136060038201617,15.324903306258063,153.172030607502
1985,AGO,MIC,27.134598301084328,14.709632863512043,20.922115582298183,184.698616854544
1985,AGO,MOR,27.91209105446808,15.961256005468087,21.936673529968086,107.555627200438
1985,AGO,NAY,32.41256366684211,20.783106960526315,26.59783531368421,257.531858628137
1985,AGO,NLE,33.627985536371675,18.130754591150453,25.87937006376107,47.0640756260592
1985,AGO,OAX,28.063900413440876,16.116840658551354,22.09037053599611,236.864206052022
1985,AGO,PUE,24.91708081443479,11.795958794417393,18.356519804426092,143.970375291671
1985,AGO,QUE,26.346071133076922,12.40537634330769,19.375723738192306,58.1196363938853
1985,AGO,ROO,33.08688865741936,21.221644120645163,27.154266389032262,143.318570860759
1985,AGO,SLP,29.643504394573647,16.34883631613178,22.99617035535271,79.8773419954921
1985,AGO,SIN,34.43293180911393,22.695222539746823,28.56407717443038,140.234157699717
1985,AGO,SON,35.81365830094597,21.919413008378363,28.866535654662165,70.0715101180742
1985,AGO,TAB,34.241935484347835,22.689481065652174,28.465708275000004,302.914974183481
1985,AGO,TAM,34.70382416207143,21.373915017428576,28.03886958975,53.5263575493123
1985,AGO,TLA,21.875511620000005,7.125875823806451,14.500693721903227,105.926740164161
1985,AGO,VER,29.954127523040942,19.05610891013449,24.50511821658772,169.256607426957
1985,AGO,YUC,34.4059756737705,20.62363828606557,27.514806979918035,156.93014227061
1985,AGO,ZAC,26.58212829022989,12.226362625379307,19.404245457804603,65.3126249588229
1985,AGO,NAC,29.714772867534226,16.492403517265426,23.103588192399826,118.8
1985,SEP,AGU,26.62871794871795,11.123397435897438,18.876057692307693,47.6448072266703
1985,SEP,BCN,29.79217497324429,13.76002874132585,21.77610185728507,13.504450427531
1985,SEP,BCS,34.78944512535257,20.124666666666666,27.457055896009606,18.4751334124933
1985,SEP,CAM,33.81651766709238,20.634012345679015,27.225265006385694,154.579156735937
1985,SEP,CHP,31.033710756562012,16.278706467661696,23.65620861211185,44.3176591068398
1985,SEP,CHH,32.04313748079877,19.32217741935484,25.682657450076803,102.988880422031
1985,SEP,CMX,29.62905352011495,18.179911099137932,23.90448230962644,258.966517214075
1985,SEP,COA,27.44743119266053,12.15373088685015,19.800581039755343,66.20643960192
1985,SEP,COL,22.882761904761907,10.119619047619047,16.501190476190473,68.7401022768824
1985,SEP,DUR,27.30767827206461,12.540719178082194,19.924198725073406,76.3675750550593
1985,SEP,GUA,26.08769423558898,11.741453634085207,18.914573934837094,46.4533679680702
1985,SEP,GRO,29.943848951373173,18.723611416868373,24.33373018412077,176.535322964812
1985,SEP,HID,23.87057480571454,9.442011580675826,16.656293193195182,66.5027864438608
1985,SEP,JAL,28.872486335060238,14.839387492391568,21.855936913725905,121.752200629031
1985,SEP,MEX,21.78043504321862,8.538264716790321,15.15934988000447,121.546657044139
1985,SEP,MIC,27.658328226707315,13.92910639217684,20.79371730944208,100.772459065827
1985,SEP,MOR,26.916730768846158,15.058846153903847,20.987788461375004,142.249359414645
1985,SEP,NAY,32.22018518449999,20.053999999749998,26.137092592124997,165.806635228067
1985,SEP,NLE,31.7424003318018,17.194705394801808,24.468552863301802,51.0479720239351
1985,SEP,OAX,28.435166150331483,16.090219858607746,22.262693004469615,195.494382341809
1985,SEP,PUE,25.176318840086967,11.6223768118,18.399347825943483,155.598570214145
1985,SEP,QUE,26.492307691794878,11.398262108641026,18.94528490021795,57.1005200768587
1985,SEP,ROO,32.720789272666664,20.89444444566667,26.80761685916667,153.962171709498
1985,SEP,SLP,29.355119432343745,15.881692708492189,22.61840607041797,99.0629400746424
1985,SEP,SIN,33.684290647999994,21.295614207090907,27.489952427545447,158.166580931273
1985,SEP,SON,34.06271475836604,18.005456158261424,26.034085458313733,57.9643962981713
1985,SEP,TAB,33.60202898521739,22.61739130347826,28.109710144347826,260.844529391715
1985,SEP,TAM,33.73787051693429,20.488046122824823,27.112958319879557,62.5720981525582
1985,SEP,TLA,21.774946236129033,6.786129032258064,14.280537634193545,94.2529870676498
1985,SEP,VER,29.835238962298146,18.779881998155275,24.307560480226712,184.566513795298
1985,SEP,YUC,33.57338888883333,20.443111111500002,27.008250000166658,179.189560421852
1985,SEP,ZAC,26.920883534698802,11.904016064734941,19.41244979971687,47.0996538677363
1985,SEP,NAC,29.1823242700588,15.623906187538436,22.403115228798622,106.1
1985,OCT,AGU,25.65105459057073,9.974937965260542,17.812996277915637,50.720045995928
1985,OCT,BCN,27.08441214336929,11.825556702520693,19.454984422944992,17.2689651151614
1985,OCT,BCS,31.879994085610782,16.274752653260713,24.077373369435747,15.5773316152134
1985,OCT,CAM,32.921266427718045,20.17114695340501,26.546206690561533,32.8331400377645
1985,OCT,CHP,27.792773152965665,12.900815123135624,20.34679413805064,41.5838081338876
1985,OCT,CHH,32.131753647794106,19.290696587190283,25.71122511749219,52.3563756559835
1985,OCT,CMX,29.50472406704618,17.984823687539535,23.744773877292857,191.962299635091
1985,OCT,COA,24.92152300370175,7.241080557024501,16.081301780363127,14.2029362105819
1985,OCT,COL,23.040012568077092,9.04039798910767,16.040205278592378,49.0553120481228
1985,OCT,DUR,26.17564743298501,8.779539603210665,17.477593518097837,49.3846939802145
1985,OCT,GUA,25.717932435864853,10.662001524003047,18.18996697993395,30.8057386009076
1985,OCT,GRO,30.497939891945187,18.749014799279465,24.623477345612322,81.7687916294665
1985,OCT,HID,23.478674397420512,7.9998489032836435,15.739261650352075,19.7245620735655
1985,OCT,JAL,28.65773614077845,13.902990792802393,21.280363466790426,61.1484953936958
1985,OCT,MEX,22.11334247433333,7.397719794801691,14.755531134567509,35.2107299080683
1985,OCT,MIC,27.47802345165562,12.755666419384106,20.11684493551986,48.972762103649
1985,OCT,MOR,27.28532878442307,14.246960297346153,20.76614454088461,32.6284711077152
1985,OCT,NAY,32.52534562257144,19.82811059942857,26.176728111000003,46.0977606494973
1985,OCT,NLE,28.15451903522522,14.372004262360358,21.26326164879279,73.8343864063223
1985,OCT,OAX,28.054415796139224,15.608000791746845,21.831208293943032,124.808026837628
1985,OCT,PUE,24.10059021618557,10.2367477832551,17.16866899972033,105.010045851495
1985,OCT,QUE,26.021009097692307,10.171794872025641,18.09640198485897,21.2843432482785
1985,OCT,ROO,31.66659729451613,20.357173083870965,26.01188518919355,67.1705151037264
1985,OCT,SLP,28.16971722046874,14.264978158718751,21.217347689593748,39.197295488701
1985,OCT,SIN,33.13098035314815,19.1419842175,26.136482285324078,73.8043310228286
1985,OCT,SON,30.69119574135483,14.041740455541936,22.366468098448387,31.594056538493
1985,OCT,TAB,32.772230013913045,21.960028050869564,27.366129032391306,277.844685556418
1985,OCT,TAM,31.616371368805968,18.094439095238805,24.855405232022385,91.2723858742085
1985,OCT,TLA,21.633090530967745,5.955671175741935,13.794380853354838,38.2530853985712
1985,OCT,VER,28.684335874567903,17.88125154053086,23.28279370754938,113.019875016087
1985,OCT,YUC,32.4979032255,20.0160215055,26.2569623655,69.0104621991235
1985,OCT,ZAC,25.86473142936708,10.25603258858228,18.060382008974678,29.0139323618024
