ANIO,MES,ENTIDAD,T_Max,T_Min,T_Med
1985,MAR,JAL,29.995338318639064,10.110248147676469,20.052793233157765
1985,MAR,MEX,24.058630655979954,5.950340037386452,15.004485346683204
1985,MAR,MIC,30.015219117267442,11.13475651811628,20.574987817691863
1985,MAR,MOR,31.332658430851055,13.247060169361701,22.28985930010638
1985,MAR,NAY,31.787624069500005,13.58861290335,22.688118486425005
1985,MAR,NLE,26.553927069043475,11.322329307469568,18.93812818825652
1985,MAR,OAX,29.121938513644075,13.858421406881353,21.490179960262715
1985,MAR,PUE,25.630574454310363,9.545752906224141,17.58816368026725
1985,MAR,QUE,27.714393977804875,9.35233120626829,18.533362592036582
1985,MAR,ROO,32.249354839333336,18.15193548333333,25.200645161333334
1985,MAR,SLP,27.810899315681823,12.493703160545454,20.152301238113637
