ANIO,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
1985,22.659096752203777,24.271990740740744,27.016454242260693,28.98775757575757,31.579313248123356,33.379501362834695,35.28316845274732,35.56627325058996,34.789445125352565,31.87999408561078,27.713117283950616,26.151145301746325,29.93977145182654
1986,27.315060502707425,26.784512781057277,28.359836484450785,32.22046350698524,31.1149194958073,33.14562422191098,34.88217395887761,35.45916451357091,34.174722814606916,31.15127324691991,28.934181722371275,25.038997913156678,30.71507759686852
1987,24.217855091852574,24.624739090335417,26.557630527490275,29.714349893425144,29.540614660876766,33.62138643143291,35.82537812003074,36.05273561391737,35.32199555530231,34.149711997880516,28.774433106575966,24.668688911833794,30.255793250079478
1988,24.93180212995833,27.005604210140298,27.70020956675704,28.73936274697542,30.77909063358069,33.73149823603051,34.77744362767244,35.389403904374156,34.740168029424986,31.84166939253692,27.915511904761885,25.01423400404558,30.213833198854857
1989,22.17864486172197,25.121705963938965,27.74872934276351,30.68910256410258,31.91970674486804,32.74676516110876,34.824863943131824,34.59354519322899,34.98117417561862,32.829675133864434,28.621517129784632,24.88840781849222,30.095319836052045
1990,24.146122294001884,23.99689044233678,26.863710564604855,29.215805187289565,31.167124758016584,34.4141544117647,34.60226942049043,34.720000903587255,34.66473691849166,32.945604048070834,28.577124183006536,24.649094465122698,29.99688646639865
1991,23.819440479588938,26.18164044370185,26.298572652012574,29.744294294294292,30.10129807226581,32.58802799664869,33.478110599078335,35.39413041333727,34.32443515964158,32.79825006166578,28.025077881619943,23.526181781294394,29.68995498626246
1992,22.498153867043314,24.573033954961293,26.089146331081814,29.853795045045054,31.792339778108268,34.51823394495413,36.05879917835209,35.354295978867896,35.78297759189188,33.4113001073682,28.118269230769222,24.296465602369974,30.195567550901092
1993,24.733861977199993,24.851854636591483,28.401980758347477,30.247098765432096,30.697691624741054,33.3651915238122,34.52199941877362,34.954228421970356,33.432545454545455,33.20875895195424,28.249295767638152,25.633886041603866,30.191532778550837
1994,25.799313864011815,25.567482993197277,27.531146880033916,29.726499390491668,30.849734534315775,33.79088581877286,35.29534739454095,34.748355471220755,35.218809523809526,32.11011424731182,27.717776552384613,23.84224646754562,30.18314276146972
1995,24.41452162532172,27.24933427619414,28.252220552948295,29.73425652575301,31.085835587872083,33.656490979892524,36.30294777373844,35.55089759802983,34.85944637455709,32.91406087883335,30.0158191106467,26.520835236131735,30.879722209993247
1996,26.421875059983364,27.494532866692875,28.29963061062701,30.75305899990964,33.291949564772146,34.35926220385558,35.64571743932609,35.186086735719314,32.93623011432171,32.43045247042745,29.198273976858204,26.19187823396217,31.017412356371295
1997,24.07685402527533,24.916140104818446,28.954201900795706,28.034740165289357,33.050905139700795,33.86846182553079,36.32525012315945,36.25766271080139,34.768236863711,32.4406951889258,29.49245463056527,24.046617185414174,30.51935165533229
1998,25.36301949598335,24.566350082427665,26.954974329167875,28.505692325790157,31.430012958740637,35.735165087785774,36.32111120638739,36.33418721063883,34.17918607924801,32.90380486896615,28.780386416811094,24.698930059051005,30.481068343416496
1999,26.037356631265464,27.148882127973035,27.139458238677086,28.665675010550093,31.422805393188927,33.606194675947435,34.761097950521915,35.6830938997347,34.038923070393984,34.376812459606825,30.477360783545308,25.978638166375237,30.778024867314993
2000,27.048614477306998,27.51244459305028,27.2191296296784,30.39896940154143,31.356361194049285,33.857205426469235,35.626777308146096,35.8349494680475,34.75073530193001,30.36983079069494,26.388720101532506,26.805240865404944,30.59741487982097
2001,24.026934246744922,25.449332137559573,25.935719602307106,28.70782644564103,31.63235257477766,34.42814530036569,36.06546298050608,36.47804420003566,34.99863593074608,32.21408366133407,29.33720940528737,24.85240209621307,30.34384571512653
2002,24.878268863670623,25.955163780797832,27.061779933421377,29.312390939201283,32.18126019172224,33.4627280021751,35.624993600253156,36.121269763399425,35.273058451450595,30.86807670375647,28.730769125926543,24.470147007887203,30.32832553030515
2003,27.023003720736824,25.820186702813817,27.273125748452305,29.021351983549895,31.473694809772997,32.37064213293905,35.15498166889023,35.489994189606264,33.87139929647831,32.48374928508153,28.930911001005185,25.82241142953235,30.3946209974049
2004,23.65493299934831,24.43584350243384,28.594740187509945,29.025896842273415,32.26880942863015,34.19831588917352,35.95829364210908,36.44051362328637,34.23524523452558,31.322697935091494,27.340299782114435,25.28794444444445,30.230294459245044
2005,25.315800231049483,24.472944828593448,26.709552422522993,29.98533594981007,31.120426214102096,32.84752059920452,35.504054259528836,36.20470072873168,36.56869666007332,31.57650745095962,29.904939631024813,27.018649090157147,30.602427338813175
2006,25.5079196834355,26.840087192000095,26.986523681426256,30.088561702807752,32.27156664371823,35.330755674390964,36.65072221658904,35.83349926881676,34.36049583653893,32.12957556356702,29.965877970879692,25.512764257951375,30.956529141010133
2007,22.572244387323348,25.2513273624747,28.77460216595,28.350531118938388,31.279465257212195,33.950583427732134,34.960536925915214,35.750056202311946,34.218814457912686,32.707499523392705,28.682070778801375,23.36981302448814,29.98896205270441
2008,24.20959826264777,25.432310091940717,27.399009284157533,30.61524994478969,30.600540889992587,33.30540680543978,34.399355220749115,34.578758644764406,34.058427953615016,33.868060948683635,29.81695114998243,25.65729185349704,30.328413420854982
2009,25.57145264721375,26.103411896397372,27.125156512061032,28.1,31.57939609636556,33.115661669209324,34.85331031050375,36.3921767244256,35.33576825003844,31.316769448725875,28.753614371093846,25.22553790125954,30.289354652274508
2010,25.150478465250423,25.23879234016355,26.74720704594284,28.136542237557727,31.124659157702528,32.40745099017179,34.059278744274195,35.701833915190704,34.133993420361726,32.06380307698222,28.278448721747942,25.650958632916762,29.891120562355198
2011,24.22597328417269,24.510939923878972,28.048499663711965,29.212396131621343,30.625644573549796,32.017642919614254,34.91996028354378,35.04511463458139,35.48649402762025,33.276394052202775,27.27031444952865,23.05849504172653,29.8081557488127
2012,25.4,23.7,26.4,28.3,31.8,33.0,34.6,35.5,34.1,31.9,28.7,25.0,29.866666666666664
2013,23.290452962962963,24.311876189717804,28.8,29.0,31.3,33.8,34.9,35.6,33.9,31.7,28.4,25.4,30.03352742939006
2014,26.8,27.9,28.5,30.6,33.2,35.7,35.4,35.9,34.6,33.0,29.6,26.5,31.475000000000005
2015,25.3,27.8,29.2,30.1,30.2,34.2,34.8,36.4,34.7,32.3,29.1,24.8,30.7
2016,25.5,28.8,28.4,29.4,29.9,34.4,36.3,35.1,34.2,34.5,30.0,25.2,30.974999999999998
2017,24.4,26.8,29.5,31.1,30.9,33.2,35.8,36.2,33.4,34.5,31.3,26.5,31.133333333333336
2018,26.9,26.2,28.2,30.5,32.2,33.1,35.7,35.2,34.6,31.3,28.5,25.3,30.64166666666667
2019,25.2,24.7,27.6,29.7,29.2,33.1,35.4,35.4,33.6,31.9,28.2,25.2,29.9
2020,24.6,25.3,26.3,29.0,31.4,33.4,34.6,35.3,35.3,33.1,29.3,25.1,30.2
