ANIO,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
1985,8.540830376905328,8.908265859742691,11.13475651811628,12.346819898596394,14.112025559033333,15.346085722590365,14.686217732503028,14.709632863512043,13.929106392176841,12.755666419384106,9.295305590767118,8.575696554805555,12.028367457344423
1986,6.4279666131398585,7.503465033297101,7.8426683325942,12.612085319741004,14.16541079035037,14.83019219445255,14.135013870303037,13.900749287633593,14.288560289053441,12.72081296851515,11.162023305669353,8.60704342729457,11.51633261933702
1987,7.542869010345591,8.426199166036499,9.793505243014495,11.66708983463235,13.405448185273382,15.018148562794325,15.35752915335211,14.85997596122794,14.75261786927007,11.378352534807142,9.953851864942859,9.258118784218315,11.78447551415959
1988,6.842158502414812,9.35513763040458,10.53377134996851,11.884767441883715,13.329377000740463,15.16872115115749,15.168011819936517,15.216636392122945,13.801771945849554,11.574456879551022,8.459708994755555,7.561370838032606,11.574657495568147
1989,8.344932195113403,8.535248918031249,8.686830973475251,10.995876288567008,13.52308432391579,15.22410775556383,14.676770687086956,14.757591163467389,14.15934977294186,11.524263731747126,10.791932211275862,8.319654554252875,11.628303547953216
1990,8.835262843433332,9.715233761899997,10.534666447047616,12.79774687144828,14.811305683376464,15.053907752373492,14.75918681405953,15.166915814207314,14.290667869666667,13.406278581183907,10.347777777551723,8.186683330418605,12.325469462222244
1991,7.668916005729414,8.840901360297623,9.626092550059521,11.861495752457834,14.015685969240966,15.233792912279071,14.872196620488095,14.346769477702383,14.19467403640476,12.376640711811767,9.417199675227272,8.714708254482352,11.764089443848421
1992,8.391432868057477,6.833647064147727,9.97819523471765,11.090758231678155,13.15694554821839,14.998730158714284,14.477067111988507,14.378409090681812,14.050957854344832,12.097411853139539,9.68660824486905,8.604687135879518,11.47873753303641
1993,8.050018539344826,7.403041847914635,8.371996742807228,11.002063426048196,12.354248623048782,14.97471600659036,14.316824392976466,14.335515755000003,14.045077519244186,12.599782121707321,10.795047659182925,7.632802504531646,11.323427928199713
1994,6.979547520712496,8.798774035243902,9.975314712853656,11.583333333231705,13.995671203224996,14.632063491988092,14.01256166981176,14.047662305482758,13.724768564648347,13.095785165646337,10.450025102344831,9.289394791999996,11.715408491432406
1995,8.26550994710112,9.346997848522726,9.928355684426968,11.706725415377779,14.459156779057468,15.323707865707862,14.437390445022993,14.906342864136361,14.43244047611904,10.79272318066279,10.208259637071427,7.957347670271603,11.813746484456514
1996,5.400960061142857,7.8898450946746985,8.681455547036588,10.256156501746837,14.165472145743905,14.5936925914125,14.123579803012046,13.995192713814818,13.994141304250002,12.310440649294113,8.875595238059523,7.904091994987657,11.015885303764628
1997,6.100097040244187,8.2619478628427,9.881390968362636,10.81600324832609,12.49893951273913,14.528885172684785,14.393570788822228,13.537700319455558,13.88704545477273,11.581236101344086,10.38448861524468,7.612917033608697,11.123685176537293
1998,5.713133379733333,5.441856358131867,9.120228494744447,10.869323619382023,13.228716039322217,15.902713674791203,14.897714721397728,14.591831727772727,15.201762001564706,13.609769024011769,11.51287174934884,7.852394348406972,11.49519292821732
1999,5.635903390220931,8.056721046711115,9.67426821995555,11.831520983860466,13.701459293202376,14.797596252247063,13.819468690752942,13.68441267195122,13.430423259152947,11.023988735071427,7.621977961277108,5.368173212571429,10.720492809747881
2000,5.838162303173914,7.3625216980857155,8.920240353808827,10.910902194134326,12.926502849956519,14.063685379521742,13.016183755714286,12.88208191917333,12.938312610027394,11.725015365513515,9.437573773971426,6.486694174743242,10.542323031485353
2001,6.771829593183095,8.156129050027399,8.003792138904114,10.930045661712327,12.306249196915495,13.353172303159415,12.749855990013891,12.850181071791042,12.511858237636364,10.259351530292312,7.032145770306453,6.719857786854839,10.137039027566397
2002,5.291124896523075,7.533003663215385,9.238720360030767,11.759850261238094,13.723317723903229,13.89174230839344,13.594204265580645,12.80097855651667,12.979511943163931,11.939273145836362,8.45911248010909,6.524655153574075,10.64462456317373
2003,6.515610789830509,6.690738313285716,7.371161290380002,10.476224489530612,12.877899794234041,13.511231883456523,12.34826490625,11.927463162644441,12.802925809545455,10.980860215244444,8.53446969711364,3.951541456953488,9.832365984039074
2004,5.744700460714284,4.8362068965714275,8.95668202804762,10.156975098763157,12.091660110146337,12.62830700617073,11.501344086166668,12.111895160187498,12.329999999766667,11.366935484285714,7.002083333458333,5.749999999954546,9.539732472019415
2005,7.181184477509402,9.413216158737947,10.127481972897506,13.721339110226454,14.131167005232076,16.60034885739691,16.215764183019115,15.649493561378515,15.279881944060428,14.467815988710823,8.869038095238094,8.875276299832242,12.544333971186626
2006,7.471557523565926,10.430487581881195,11.019638406805575,13.351088950668661,15.002895308055939,15.955916001679183,15.60755815050638,15.63425297089581,15.50289433024652,14.178450274835953,10.313317170932649,7.465122413924542,12.661098256999862
2007,9.25464258373274,8.77654506578211,10.78261335364022,12.757962980560016,14.878391332106983,15.91889973770042,15.467787760638199,15.23388526104188,14.52798950568633,12.907322265613331,9.074674505676173,7.040971845275231,12.218473849787804
2008,7.100903000099269,7.108269890168339,9.288173622753419,12.54997361315607,14.053210806365307,14.441731897339928,13.371731037320101,14.129583991473723,13.994204398050725,10.824399193874832,7.830067795452943,4.5903861570065985,10.773552950255107
2009,8.060223311723295,7.4666499574578165,9.34106591776455,11.4,13.190408449465371,14.13959298527378,12.703792645970156,13.442209486365812,13.901456605783874,12.584449914693183,7.351287264715117,8.168248438999228,10.979115414851014
