ANIO,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
1985,15.077764976958523,13.887117346938778,15.079708636836626,15.434656084656085,17.273548752007006,20.610472953178576,19.884544368415337,20.377942652329754,19.322177419354837,19.290696587190276,16.634920634920636,15.483257875872473,17.363067357388243
1986,13.671809256661993,13.104602240896359,12.718115942028987,16.085714285714285,17.726532258064516,19.216744366744365,19.11771749755621,19.98125292192613,20.057556832694765,18.294756743796682,18.655648555264545,16.393860133716135,17.085359252922082
1987,14.302081165452652,14.012742504409177,14.163301473516523,15.25982905982906,16.867091625732176,21.049645550527906,21.09596289268396,20.489063308607893,21.287914913510985,19.169805033675996,17.652795840175152,16.40777436422598,17.646500644362288
1988,14.291305472845773,14.620073891625614,15.078021746332942,15.785541310541305,15.909906682027648,18.396212121212116,19.961670013452693,20.265421523448097,20.02449494949495,19.110790063826112,16.721212121212123,14.970430107526878,17.09459000029552
1989,13.7663661842779,13.873033910533914,13.017025089605736,14.512902614626748,16.121212121212125,18.29128205128206,19.169904594848973,19.099564949231844,18.777904040404042,18.643711213517665,17.62237237237236,14.792262019522134,16.47396176345296
1990,14.589400921658987,14.68289431157078,15.101917542789478,16.331422924901187,19.172986027255472,19.797222222222217,19.424149956408023,19.729227761485824,19.182828282828282,19.733333333333334,18.00440860215054,16.151482830385014,17.658439559749098
1991,14.27859237536657,14.85383597883598,14.477028347996091,15.778020833333327,17.49667931688805,18.834141414141413,19.26538595528938,19.194037145650043,19.438395913412403,18.881691368788143,17.731480592236895,16.53969823100936,17.230748956078973
1992,15.59333659172369,13.459330628803245,15.643444885285492,15.690882352941177,19.1034155597723,19.999797979797982,19.44881883349625,19.46774193548387,19.781717171717172,18.615770609318993,17.08211111111111,15.908824619948087,17.482932689949944
1993,14.443401759530795,13.514180672268907,13.271522719389523,14.892028179458658,15.456149193548391,18.246969696969696,19.845274697580646,19.85293778801843,19.66982230392157,19.502532084634055,17.956206896551723,15.85931899641577,16.875862082357347
1994,13.591899296939621,13.673824221046443,14.073954599761052,14.6749567251462,17.667025089605733,18.972220986281055,18.828381535038933,19.063399222440516,19.85247078629431,19.06840143732688,18.4875,16.559139784946236,17.042764473735584
1995,15.316705069124422,15.948341836734697,14.722926267281109,14.834938271604939,17.782138590203107,21.00839964633068,20.406616680139198,20.258992575524832,20.1297619047619,18.694799777530587,17.721609195402298,14.952435072786189,17.648138740618663
1996,13.35638209121246,14.225475624256836,14.124953652206155,14.507854406130265,18.011290322580646,20.920999500249874,20.56608882792546,19.955332986472424,19.954259259259256,19.494797086368376,17.645402298850577,15.675913978494624,17.36989583616725
1997,13.281737773152967,13.59861751152073,15.44388888888889,16.14388888888889,18.814336917562724,20.98518518518519,21.054695340501798,20.841571279916753,20.8359375,19.188508064516125,18.00364583333333,15.535887096774195,17.810658356686798
1998,13.357039650537635,13.09846168920243,14.756288066771937,15.554347826086957,17.87483870967742,21.355333333333334,21.405787751285647,21.347158218125962,21.26543859649123,20.873002481389577,19.705666666666666,17.233389926428977,18.15222940966648
1999,12.528172043010754,14.745119047619047,14.26709677419355,15.85632183908046,17.207119021134595,20.37836617405583,20.496153846153845,20.19414575866189,20.62095238095238,19.68824884792627,16.393148148148146,13.531048387096774,17.158824355669463
2000,14.273655913978496,14.937460815047023,14.419208211143696,15.155942028985507,17.944892473118273,21.268786206896554,21.204094292803973,21.041066997518612,20.631324786324793,20.8954094292804,18.206153846153846,16.36431700517722,18.0285260005357
