ANIO,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
1985,15.493348354626427,15.31617749232128,17.09455012356937,18.220982405428604,19.787308796823616,19.819069319085656,18.957003395585748,18.944920250688668,18.723611416868376,18.749014799279465,16.758849000157454,16.159864019216688,17.835391614470947
1986,14.748696634014575,15.799910152740347,15.846527480676533,18.977607940446653,19.934809175155642,19.80522165706523,19.095350251203616,19.309345335644394,19.27264871303664,18.94568914066551,18.356205746273357,16.374068925867995,18.038840096065872
1987,15.417934537249716,16.300372736630607,17.672788858408754,18.784181126553197,20.022658334356628,20.28493775381707,19.91528890418646,19.8075214692935,20.224312744892902,18.335905811896033,17.48798293821838,17.25513545594191,18.459085055953764
1988,15.52216162199575,16.867966754450944,18.084557593646792,18.68500248793352,19.250272891735627,20.24855276907002,19.740906037745187,19.997353184449956,19.931034482758626,19.58618791602663,17.600971364402017,16.255170441546557,18.480844795480138
1989,16.136912248973033,16.450782023584473,16.52805316700709,18.177671114405744,20.0535834089327,20.413358876117496,19.56654719235365,19.5749462943072,19.30055979643766,18.33588415352013,17.667664203612475,16.296538733223446,18.20854176770626
1990,15.898061068835476,16.98195767707668,17.85542449270374,19.44233773734748,20.30025401277855,19.72294117647058,19.249478987550727,19.091915717900076,18.936642156862746,18.94720140472828,17.41797317221999,15.948480425738943,18.31605566918444
1991,15.658464535132307,16.809017607042815,17.5461114659853,18.96059748832026,20.565741075657517,20.043516483516484,19.525998427889157,19.302572532002923,18.91334798287131,18.56453767430725,17.085678056797764,16.326194994126688,18.27514819363748
1992,16.206959260442172,15.431029400265853,18.105381368706663,19.253320029027577,19.975325784027934,20.594820804195805,19.621682221985647,19.342818503347182,18.87,18.768334029432722,17.638078241188097,16.21896643732181,18.335559673328458
1993,15.93774383301708,16.37521266990783,17.09269001510411,18.195558541365266,19.746459399332586,20.1035034272658,19.18416739455639,19.28074097732354,18.9525147928994,19.071282892071423,17.81247348484849,16.12495859636796,18.156442168671656
1994,15.920864954115444,16.701932269119762,17.866015142019055,18.596337476021272,20.38809444629199,19.957653061224487,19.395357491970394,19.112016918597682,19.088416075650116,19.302144473910356,17.93428571428571,17.093699658697663,18.446401473491992
1995,16.477255689708763,17.308731322441,17.971861741299307,19.101653853735456,20.302701446966687,20.698991575640754,19.690758083786182,19.888370077375225,19.74640151515151,18.78081838976826,17.96506044212916,16.273602067097602,18.68385051709166
1996,14.921465898596852,16.327034482758616,17.310435675883255,18.717857142857152,20.211190569609474,19.841269841269835,19.548680351906164,19.388356656660893,19.41701411085068,18.622528248587567,16.81946902654867,16.268538786482335,18.11615339933429
1997,15.419853343341238,16.559307829851306,17.8901317473792,18.57240999370577,19.685613183614898,19.93560330945639,19.39619593462015,19.210762375278506,19.143324737094062,18.285933059597767,17.499129327919157,16.40853624953057,18.16723342428242
1998,14.468647493643086,14.730209550209553,16.68727058586846,18.31543694294093,18.935910768532672,20.299275121430295,19.7182170880558,19.373459816606147,19.419051450909517,19.011241252773512,18.254947253581896,16.442808273082903,17.971372966469563
1999,15.002080283726402,16.359302464080997,16.929906579367607,18.35222869345759,19.697122634896257,19.680601050252807,19.138761464308597,19.013492563980982,18.885867719750696,17.717364411635817,16.22469836285919,14.555517899961856,17.629745344023235
2000,14.467770989797764,15.285414147148051,16.510694078898766,17.80006624654613,19.01406767719085,18.98877014418999,18.713748609796085,18.782781098520815,19.093027428084888,18.72703655913979,17.73425802879292,15.76933156069815,17.573913880733684
2001,16.2828579034045,17.01169972299525,16.90960977035464,18.78190634890692,19.86203336217958,19.525688405797105,19.317574871730574,19.37275437247629,19.3061824946987,18.707195749652644,17.08806305763202,16.15006546540805,18.19296929376969
2002,15.595847603337523,16.540599616469965,17.585756691177377,19.68758520011369,20.647847548763487,20.07858088402825,19.58362897703307,19.462526818839212,19.32342694632066,19.01813952369167,16.739280781038048,15.745161645075491,18.3340318529907
2003,16.246190027683348,16.196434275664174,16.443580464758412,18.941741463664545,19.947771247051303,19.499661392092325,19.114620435247158,19.026360197667096,19.458554213001523,18.717407563291875,17.585892148742317,15.159219319292633,18.028119395679727
2004,15.052031235041563,15.19538144283492,17.772923963133646,18.774657082399802,20.03930449444073,19.54945512820513,19.09506505143602,19.118503466790685,18.88330243872773,18.765518824988142,16.715823363730962,15.71447694842303,17.889703620012693
2005,15.372937019969282,16.891362433862433,17.185659425060344,19.52414436950487,19.865153009516746,20.58763532763533,19.43049440987353,19.024621343507928,18.911493796752413,18.278169136878812,16.857633370047157,14.500281261306089,18.03579874199291
2006,16.34432363397881,17.87913105413105,18.434441728233658,20.134374778052944,21.115752590597744,20.6787852764062,20.502084677419354,20.46166911920829,20.43162521375607,20.173162876704602,17.70730459982891,16.00559695099504,19.15568770827606
2007,16.855536334755826,17.998618269597415,18.454894848941372,19.663374697655055,21.342172402887744,20.88819116757411,20.14961696558379,19.981081799325906,19.93357083591911,19.27015351648734,16.9034986296086,16.44617507293554,18.99057371177265
2008,15.574389931489105,16.089584310934256,8.070509871926188,11.62222406467474,13.666102774914497,20.47082897107149,19.329719902133405,19.9419795998298,19.968990123501147,10.217149122117274,16.817129172448844,14.47704788445102,15.520471310790983
2009,16.365449133311845,16.352100891536697,17.41932364562229,18.7,20.024443012514165,20.63619086775696,18.68156604474126,20.158935463668147,20.242175696957094,20.09107196981688,17.82821147026883,17.28915568934327,18.649051990461455
