ANIO,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
1985,0.9586956521739127,2.463839285714286,6.378649662415602,7.4868627450980405,11.668512548107524,13.954470588235292,12.877605971740875,13.792521132633334,12.540719178082194,8.779539603210665,4.716425120772947,1.498129967274427,8.09299762128826
1986,0.43928866832092633,2.171602448184726,3.6657411188240103,8.797532467532466,11.210908319185059,13.297190957190951,13.465449915110359,13.769287222398427,13.270766787658804,9.900453957851067,5.251296296296295,1.92453569678032,8.097004487944451
1987,-0.24306945989370904,2.17495107632094,3.1977283053157644,6.415248524386456,9.831364428945076,13.476837606837611,14.817667074996596,14.321263904338148,13.23826282051282,9.224262475875381,4.433086419753089,3.85826612903226,7.895489108868369
1988,1.273002425690598,3.5940772267631433,4.519536377600894,7.932900432900435,10.79689539937319,13.394131097560974,14.21840147708914,14.056756344956684,12.25536172161172,8.481481481481481,4.723458333333333,3.538995508370763,8.232083152227696
1989,2.824500195412321,4.310680873180873,4.2535115760922215,8.25108225108225,10.959036676977469,13.566203703703708,14.174708726321631,14.058846529814275,11.650704740394179,8.03467741935484,4.813675213675213,1.9992650061249486,8.241407742677827
1990,2.6455483870967735,2.5925366300366286,5.923060156931125,8.106410256410255,11.944262964475298,14.577426160337554,13.950460215053766,13.582702892985147,12.713160386473424,9.806038047973528,4.818666666666668,3.1980154177947053,8.654857348519572
1991,2.6419865251122907,3.7969047619047607,6.393845500848897,9.134415584415583,11.76180754049272,13.924040671971703,14.117938835358188,13.793058391180072,12.81997467553023,8.816444311695212,4.782916666666663,4.743282972641896,8.893884703151517
1992,3.241998589405693,2.2008848750228056,5.362577642966585,7.377736588306204,10.16657179000633,14.301327312534207,14.480722891566263,13.617663257277735,12.294272261459632,8.844160513019824,4.015180722891565,4.648780487804877,8.379323077688477
1993,3.6840134732478296,3.5813139801375087,4.820583717357913,7.736957026713124,10.094743130226998,14.094392156862737,14.746002805049091,14.420456333595592,12.77831325301205,8.72081038552321,5.853701923076923,3.6664675428116302,8.68314631063455
1994,1.9150139386698537,3.8238536155202825,6.132032390813753,8.37341463414634,12.277080437909929,14.838734939759034,14.824815900749188,14.404493087557595,12.47152572523262,9.13105295881794,7.678261413383364,5.245364550526916,9.25963696609057
1995,1.8881849980567431,5.276638655462184,5.866337760910817,7.516050903119869,12.273980995248815,14.62925490196078,14.824857685009489,14.7984440227704,13.488509803921568,8.201138519924099,5.841372549019607,2.619117279319829,8.935324006227017
1996,0.9764865915273996,4.470648604269294,4.381822836661546,7.308650793650794,12.902228620035336,14.48182926829268,14.681003584229389,13.93579858379229,12.655416666666667,8.076825127334466,4.447649572649573,1.1793496566912811,8.291475825483392
1997,1.3072882500023768,3.6138580794636694,6.353079178885631,7.012137079608345,10.220798782705803,13.73741216564161,14.159572590597259,14.032644955601947,12.615868657382068,7.912639746006684,4.711208585422068,0.037573329037627584,7.9761734500295915
1998,0.15689352051641675,1.107773824727848,3.6992543828579856,6.909122807017546,11.3204766824085,14.808776232090837,14.993331696112561,13.909594706368903,12.60179288404578,10.460962216528694,5.758561007957558,1.8073632746731183,8.127825269608813
1999,-0.3697190875539118,3.3921621723981215,4.812294703305455,9.170583980427617,11.35032855436081,14.43510288065844,13.908934258881175,13.866242173676328,12.611500407413194,6.626905845051005,2.350643703217073,-0.2982711016581984,7.654725707514758
2000,0.6768402365797387,2.7550876099021004,6.057812770735911,8.713584305408268,12.557373098108187,13.983479114101483,13.309716758457911,12.752811223689362,12.159603658536586,8.338444405867742,4.877353479853479,1.0992892799975194,8.10678299510319
2001,1.9621810722715511,3.8690734552430457,4.317789054589271,9.968823529411766,11.508349146110053,14.050875350140055,14.419935289651638,14.249589398848958,12.641900093370682,8.124109631905332,4.812650602409637,1.9336045210597181,8.488240095417643
2002,1.7846999904963612,2.559311757981971,5.990143280894114,10.465293880837358,12.754037283728906,14.153695133568611,13.96727555382821,13.6162077104642,12.103710789871501,10.008768561187916,4.809073003278043,1.4771212714476472,8.640778184798735
2003,2.265248532829177,4.0196665360245625,4.990035978903439,9.41038531614819,12.882314416556893,14.27134315104861,13.943774631440663,13.648745519713263,13.20554818744474,10.16806451612903,6.910268317853459,1.479508978229779,8.932908673526816
2004,2.795456989247311,2.9222057074910825,7.654109062980031,9.242302619182215,11.685647244135488,14.199166666666663,14.899641577060928,14.161290322580648,13.141666666666662,9.951290322580643,4.531802721088435,2.851208727433518,9.002982385592803
2005,3.923917167062327,5.579761904761904,6.153225806451613,9.74418103448276,12.620260809883323,15.426111944027982,15.713578201024575,14.653189073665931,13.142441279360321,10.954518708387745,4.885606060606061,2.580148671602524,9.614745055109756
2006,1.4375432466665512,4.795061505284073,6.6588591775281945,10.284995869319781,12.143034902225155,14.573570699242504,14.801529758362372,14.78979232432521,13.753557055854701,10.624747716600705,4.505631077660738,1.9670591130347406,9.19461520384206
2007,2.3527281500758535,2.9391151215541473,6.009582149165763,8.353520915051147,10.903231091820016,14.837966099702756,15.164846695280387,14.962886554171897,13.776101316927598,8.770917251548529,4.381303216449933,2.9091021991804564,8.780108396744039
2008,0.8845298305660615,2.802428814713003,3.8788369332179116,7.445990972455029,11.037766981256153,14.993489761391455,14.558931671171758,14.789782644559704,13.563841772744166,9.65210901729248,3.9693542027799382,2.07203605643433,8.30409155488183
2009,2.770935299934493,2.9800609752698564,6.683982617962617,8.0,12.670845279420329,15.3227119291835,14.785500021876471,15.407940721971618,14.33424151746434,11.103267993235065,3.853135578596215,1.6248050554485294,9.128118915863586
