ANIO,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
1985,11.446065963562496,13.753871994267325,16.836177794802325,17.698006326168603,21.30232356943678,20.182984765414773,18.835430286337207,19.404245457804596,19.41244979971687,18.060382008974678,15.123765431962962,13.327503141714288,17.115267211680244
1986,12.475002688213333,13.87741678378378,14.98894009247143,19.663729991267125,21.340366769493148,20.523122065450707,19.3765939615,19.93341357721642,19.49009803930882,17.291935483394738,15.16004150663889,12.571574439977272,17.224352949892975
1987,11.516956789212326,12.825229115628204,14.622348087590911,17.35402229064815,19.128345691441666,21.009501297957456,19.969025075269716,19.697685453489434,19.36727006937154,16.67449246748323,14.368559371114696,13.544892571103112,16.673194023359198
1988,11.865039592845678,14.334887085415659,15.001308459704818,18.23766047504911,20.80834912090555,20.778017681335164,19.563105984517442,19.506653202039892,18.93138684897778,17.350464395069768,15.742765518332838,13.619990768523806,17.14496909439313
1989,13.652257889801135,14.667123684280897,15.545015720296515,18.569829790250004,20.881856793080154,22.171657503874275,20.639535308055564,19.531933702733703,18.596553122637363,17.223599502202386,15.197180343843023,11.543221141129415,17.351647041848704
1990,13.112090940192306,12.906230180423634,16.206921067400796,18.41820796547025,21.508952010140447,21.58107614852801,19.181866592513444,18.90815917658333,18.437708931927084,17.402032070670096,15.037818117942106,13.228663554479166,17.160810563022554
1991,12.313602572172849,13.705831717047797,16.698425486665478,19.081499775435688,21.420340830060503,21.464466873890476,18.528011963369313,19.562063257273223,18.28755536157547,16.52207497245,14.280997955006324,13.133373594900004,17.08318702998726
1992,10.95294906299099,11.635813571237591,15.252309912270409,16.524996375785044,18.84675285400057,21.68865708008608,20.203865639024414,19.513572881706757,18.876124641487856,16.698682953642855,13.477468663457552,14.029900432619351,16.47509117235912
1993,12.629982636452826,13.508938145671424,14.562774819398147,17.39856141836036,19.149425306920563,21.52387813538001,20.207515987423875,20.139935684651014,18.74860791233409,17.754373516334816,15.433445506385317,13.665091545034436,17.060210884528907
1994,12.404957824855295,14.658719974942482,16.4401837052801,18.142584808216814,21.714080090986112,20.814486900977478,20.451913123268817,19.57438078726107,18.523348378545045,17.710885103181415,16.435395673840343,14.22519186681193,17.591344019847245
1995,12.309970238223213,14.830370321326088,16.295724491552637,17.88275373765789,22.030305942720723,22.268817391582566,20.24864937047728,19.81987203680702,19.578485955902654,17.112988115298243,15.557626326504419,12.437258064622725,17.53106849938962
1996,11.998669324182995,14.791690583317392,14.95875779933186,17.406324404638397,22.24948655852193,21.457782100234517,21.00736098932457,19.718647424991225,19.003679653700896,16.432134035045042,13.836264881084821,12.739614259292042,17.133367667805473
1997,10.889671760258773,13.276974517119653,15.470854142365214,15.741310541136748,19.232782762311963,21.539080459827595,20.646844935109648,20.642463848715522,19.60582608666522,16.93847275391525,15.304727011465515,10.84361989979911,16.67771905989085
1998,11.236066359694698,11.434253246721243,15.31047399871926,18.44783657764474,22.226063339204348,23.530749103729352,21.52240795520941,20.47134814571983,19.36816420824325,18.456273948679822,15.960339233115047,13.568893411163721,17.627739127320392
1999,11.596945867399079,14.944659239853218,16.005952835901468,19.490955801856472,20.745515545912124,21.949709544959095,19.61664827540654,20.234182871068185,19.23199116515138,17.081539724041278,13.48276667924545,11.096052009784406,17.123076630048228
2000,12.594773110844459,14.570929943547643,16.380910347855174,19.224918132851844,21.264094161348297,20.103831583395237,20.097699148735853,19.300507370252248,19.32871904288988,17.665572858518352,15.098705430091343,12.430746734262135,17.338450655382704
2001,12.455763340814997,14.816405597530306,14.607425182114996,20.08441108501031,20.05562060601042,20.53111429377128,20.433708724695656,20.111366484861694,18.92468647340526,16.74392070237368,13.822439862551539,12.53801341441089,17.09373964729592
2002,11.995148514779205,12.940932274234427,16.49768979406638,19.975729361027625,21.822989148806798,21.131556584449275,19.526913098850425,19.444271150059524,18.88651361791875,17.825077712327374,14.018871307873416,11.643877306710529,17.14246415592531
2003,12.074991085113094,14.132140849017858,15.557038343750001,18.878516806647056,22.08566578901745,21.215088989747056,19.07790633906322,18.92712445644318,18.58498015900595,16.428604741771085,15.248476701771086,10.854680200280004,16.922101205135586
