ANIO,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
1985,20.53703223507366,21.84169246446244,24.058630655979954,23.669483152809914,24.59235111707787,21.942723349506167,21.11242883753061,21.51374657431451,21.78043504321862,22.11334247433333,21.921996450237504,20.757215194004328,22.153423129045745
1986,20.561167877309238,22.33124385413247,23.496531422358014,25.483946750359067,24.367792221120148,21.936564181592292,21.630322858717076,22.114836759351988,22.471307722748993,21.879876541666675,22.285324038236947,20.85501739827967,22.451160968822716
1987,21.50844112099147,21.953754454552055,22.971557832734874,24.101083473094583,24.777513691216207,22.915207135452057,21.90270815088072,22.6958754567757,23.379431919530507,22.358234202612895,22.055688732904297,22.170347569260873,22.73248697833385
1988,21.3944155264208,23.24194916385428,23.075802874989456,25.833001904922288,27.061045176871794,23.653061777543606,22.280577385807124,22.301604373835055,22.07187768141361,22.194771365688528,23.05866468120219,21.55979267257484,23.143880382093627
1989,22.019685326093757,22.109683329133333,23.412603512638036,24.56340795298781,25.47759178921686,23.789861602517433,22.09535179373939,21.795164249354038,20.70035555741138,21.846691558071438,22.390637006778533,20.186980126492763,22.532334483702897
1990,20.86881972628789,21.130053880914062,22.89519387929687,24.33711673301599,24.09256071949153,22.573157301735037,20.711345543745622,21.215340119636377,21.014953340446432,20.98848675690196,21.410187868841124,21.038980696670215,21.856349713915254
1991,21.100226146270273,22.07957039853097,25.85446473036363,26.364008377876107,25.60980638026549,23.07065734589743,21.104422952151268,22.14101313411208,20.68748303885965,20.643398501410264,20.508765806264954,20.35975844270176,22.460297937891994
1992,18.46807347012931,20.16117742654465,23.837158976725664,23.076705027657656,22.30060012928441,23.168081267830196,21.700774469609517,21.403409659695235,21.230591914783027,20.627507416277226,20.07131453649474,20.915168241625015,21.41338021138805
1993,20.7490385318875,22.2945494375,23.180503738860757,24.716815823012055,24.66296298655172,23.36856290114943,21.448791502093034,21.645070581839082,20.72387883336957,21.520268904725278,21.593628287021264,21.106309359682356,22.25086507397434
1994,20.87178216047127,22.591648831505623,24.54851818146067,24.49056954077777,25.36839468340658,22.30045964663043,22.184243319126434,21.118225130430105,20.89350462864357,21.395062396633936,21.98199928218183,21.60338235882883,22.445649180008086
1995,20.478345963401573,21.619769034458013,23.796390561427483,25.231970248419834,25.494941160768,23.23873358467213,21.134819014866665,21.144043194576277,21.387011360517235,21.374103947338977,21.028732426474992,19.67254096163935,22.133450121546712
1996,20.77807031300724,22.535507544113482,23.370884527401394,24.407384841027973,25.61111391179311,22.433990190913665,22.31710709111111,21.314038997518523,22.176484879526306,21.346829194591237,21.107795613110294,20.40386626839669,22.31692278104259
