ANIO,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
1985,17.63930604464286,18.855769231153843,21.108482675925924,21.727582101428567,23.02937788,23.000617283333334,22.468162691739128,22.689481065652178,22.61739130347826,21.960028050869568,20.732272727272726,19.906451613043476,21.31124355571166
1986,17.44882698045455,19.585714285909088,18.65953079090909,21.48942029,22.8236559152381,23.059365079523815,22.857156631739134,22.50028050565217,22.617826086521745,21.770137572083332,21.363030301818185,19.745161290416664,21.16000881085549
1987,17.01444600260869,19.035559005652175,20.02448680363636,20.396893939,22.549005643809522,23.320877192105257,23.143548387500005,22.93111954470588,23.243703704444446,20.92734255,20.134814815,19.561237149523805,21.023586228165513
1988,18.88606182791667,18.830569240000003,19.968734489615386,22.434122288461534,22.883250619615385,23.19671971653846,22.72207430222222,23.04400330884616,22.950769230769236,21.777737327199997,20.744130190370377,18.959305209615383,21.36645647926423
1989,19.486260454444444,18.86479521851852,18.902564103076923,21.53141025576923,22.812982875185185,23.20402998333334,22.80683116222222,22.857134984400005,22.6242850576,21.581120551851853,21.371922398888888,18.398759305,21.203508029190882
1990,19.59163649392857,19.416964285714283,20.116302063333336,22.622820513846154,23.64340364,23.183571427857142,23.08700076785714,22.72868321137931,22.645057471379314,22.046880953103443,20.58556650241379,19.279948463461537,21.578986316189503
1991,20.149001536428575,19.163520408214286,20.273649292500004,22.656071428571426,23.490495392857138,23.690594405384616,23.1703741936,22.9076281092,22.493205128846153,22.098755026923076,19.951666666538458,20.484,21.710746799088643
1992,19.474064515599995,19.466283525185187,21.064516128518516,22.495128205,22.701985112307696,23.630641025769236,22.885359801538467,22.86426799,22.60382716074074,21.961170848888887,21.35172839407407,20.118637993333337,21.718134225079677
1993,19.87235023035714,19.746428571724138,20.235138248571424,21.921379308965513,23.00215053733333,23.170689655172417,22.851998207999994,22.50784946233334,22.637333333000004,22.077741934666665,20.726666666333337,19.241696535555555,21.49928522433441
1994,18.861520736785714,19.79864531931034,20.33437152344827,22.196091954827583,23.53659621793103,23.22183907999999,22.942936597241374,22.770077864137928,22.605632183793105,22.738709677931027,20.878095237857142,20.157622888214288,21.670178273456482
1995,18.853524490740742,18.88862433814815,20.60023894888889,22.743589743846158,24.16708450214286,23.481547619285713,23.094754405517243,23.698109009655173,23.092183907931034,21.937708564482758,21.528850574827583,20.079091995555554,21.84710900841849
1996,17.282142857857142,18.249876847142854,18.97797552827586,21.602643678275864,23.089766407241378,23.119655172758613,22.96392126551724,22.826523297777776,23.592460316785708,22.425769373103442,20.62444444481482,19.448732718571428,21.183659325676846
1997,18.8673963125,19.625382653214285,21.216244240000005,22.268962962333333,22.645232974666662,22.980967741935487,22.61645161266667,22.68763441,22.78045976965517,21.684061851851858,21.28634299566666,18.642191324,21.441777404040845
1998,19.55443084896552,18.581649029666668,19.910567296896556,21.741954022068967,23.434271796206893,24.32091954034483,22.918566307666666,22.713716554838705,23.41088417275862,22.70576036821429,21.96035714249999,19.69752517555556,21.745883521306936
1999,19.250059325517242,19.997193876785712,20.44380859678572,21.991878432413795,22.95588830931035,22.236913581481485,21.724614016,22.014634291153843,21.9867948726923,21.037770294999998,18.9992413776,18.201916782608695,20.90339281311243
2000,18.222119815000003,18.941133005,20.467001317142856,21.392380952857145,22.88083717357143,22.646595932307697,22.2088844075,21.478494624999996,21.80000000142857,20.696774194,20.786111110000004,18.9032258075,20.86862986177564
2001,17.4,19.3,19.5,21.3,22.3,22.5,22.1,22.4,22.0,21.6,19.8,19.5,20.808333333333334
2002,18.71428571,18.31713287,20.81818182,23.4,23.93333333,23.0,22.40625,22.75,23.58125,23.08611111,19.91141649,19.05775194,21.581309439166663
2003,17.34396355,19.58056872,20.96511156,21.36377171,23.99410319,23.41097561,22.67193396,22.52222222,23.03447489,22.35398773,20.75636792,17.01899736,21.251373201666667
2004,18.57182045,18.54782609,20.18932927,20.81067073,22.36443149,23.04932249,22.42361386,22.85913462,22.32413793,22.76651376,20.38294931,19.01083744,21.108382286666668
2005,18.161748175951896,19.549294796738934,22.156566957570487,22.63258577397079,24.449077514978057,24.876601394961437,24.627522513082628,24.03688659341363,23.96814777054398,22.78437165639331,21.024935080041118,20.63963450267154,22.408947727526485
2006,19.84687647414683,19.733281395801004,21.488944182901403,22.68228105111777,23.66647120731996,23.092451883092277,23.657884103462717,23.595762917806855,23.28752387297788,23.356432512966645,20.576416281887543,19.893401277169428,22.07314393005419
2007,19.778660044710254,19.846711956299487,20.46319087722314,22.150381499260902,22.95644085014856,23.315211356714812,23.270068956018402,23.051609107534144,22.910848534863028,21.658004899856515,20.30841881394433,20.18455134592377,21.65784152020811
2008,19.428294081956913,20.523024689513786,19.51699674092066,21.805574348699828,23.293829162017627,22.631595810742837,22.311489172071706,23.159587473511593,22.902866715994552,21.777359998054177,18.65063450481431,18.23613420158891,21.18644890832391
2009,18.542207681083422,18.893043727707738,19.545521395438747,21.9,23.08060929868371,23.543162781662783,21.633223644509233,23.15621713481757,23.78681143696333,23.028475292775823,20.477768491780385,20.13774460668624,21.47706545767575
2010,16.891682851525893,18.745777731391108,18.439088060626467,22.962940186506337,23.823659137529145,24.463753905552924,23.34788173626054,23.261347717490327,23.47425016873976,21.770982680044117,20.50311181274472,17.320488840678358,21.250413735757476
2011,18.12941503772353,18.800996934830522,20.262465210375616,22.431618571181257,23.678420573615927,22.236382366201813,22.35503344877252,21.91601883487368,22.089236368101176,20.947873920654864,19.56542545064697,16.2577307566077,20.722551456132134
