ANIO,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
1985,22.940938402639055,23.343180161644213,25.04972077365444,25.890653163250015,26.703659382438897,25.37840085118764,24.326962760910813,24.339922309899386,24.33373018412077,24.623477345612322,23.68457211462762,23.424683244157148,24.503325057845192
1986,22.511420949270764,23.624099447605733,23.97610735575141,26.475268869720484,26.503820370315854,25.542832003556423,24.906338651724887,25.161359939737338,24.89696094712341,24.9662994992189,24.8606319619245,23.428152668393885,24.7377743886953
1987,23.075940584079575,23.930490607667267,25.22794273489368,26.206878142321855,27.105551537681517,26.156292855074618,25.275422846590637,25.431657645955106,25.696558211369602,24.885381788485105,24.523814060789547,24.385941458694923,25.158489372800286
1988,23.306793827828862,24.607097576621584,25.47656635809683,26.375558469991958,26.908188899686397,26.342710479176,25.292648747298024,25.129276637341142,25.104511950374015,25.500189878818915,24.640470575653055,23.688204979528088,25.197684865034574
1989,23.816266722504395,24.22654913808624,24.44612800819253,26.17760686928589,27.254057047617053,26.33482503192848,25.288434886499395,25.10582098808208,24.508765903307886,24.279656227925596,24.456915435139578,23.21538733223451,24.925867799233632
1990,23.630218717535133,24.423804955096074,25.510255904620447,26.828918691293282,26.944130623674802,25.786810767410415,24.977395568241743,25.09346932321316,24.678406862745106,24.92604087469679,24.23840632051094,23.420530573948827,25.038199098582226
1991,23.497649727602283,24.610793472625623,25.664118226338765,26.889575028931464,27.73753249992442,26.389057921245424,25.259213268523865,25.38697452615117,24.4979321613703,24.5389624753127,23.866048522722924,23.390271942110182,25.144010814404925
1992,22.994467131378435,22.920633161310498,25.796842025927035,26.796668671861074,27.135629010902186,26.789077068764563,25.581241054212953,25.126600789040545,24.59224411603722,24.722096176931803,24.14613582621822,23.414207947753496,25.0013202483615
1993,23.31091682479443,24.201967032012632,25.02955271849469,26.10127372514458,27.35196193852958,26.623472781344063,25.079547003527075,25.31846055573299,24.66744111564313,25.195012719320317,24.622166877104384,23.734827139337128,25.10305003591542
1994,23.39560796300773,24.141241788354563,25.431111887433595,26.268495132261172,27.560076488194213,26.065864278042042,25.73401057425251,25.129087291117415,25.089227132205856,25.251011207196775,24.858129251700674,24.304012116306627,25.2689895925061
1995,23.829554597503467,24.906845649891466,25.777493431822982,26.834643209146464,27.360910375301064,26.670018562147504,25.527358271172456,25.37909923255118,25.382765151515144,25.1515443833752,24.866892072396976,23.629677400455257,25.44306686143993
1996,22.646415171784206,24.2783777719726,25.15487572381971,26.521966766029728,27.341746069404245,25.991094322344313,25.577750948370955,25.20512831353316,25.401663557792368,24.6538817128364,24.0072687861068,23.494433722530616,25.02288357221043
1997,23.154619780457786,24.490956439393937,25.633421591613445,26.140165585219943,27.05705100980579,26.379707576767167,25.985012699083683,26.019601859924443,25.35917205416463,24.625283617222912,24.46123520400284,23.623756391405188,25.244165317421817
1998,22.76319345718324,23.12954131989409,25.127030161481716,26.519787078748763,27.064618203136643,27.22272229781713,25.888537489102,25.575611427494007,24.905510861521485,25.026482375331796,24.920529397231498,23.75125289027821,25.157901413268387
1999,23.1192117247665,24.27279237698206,25.220553442653262,26.410426338852382,27.10574987432981,26.074819096031128,25.18719638004807,24.966632767396593,24.726457175468553,24.017089254213833,23.32398142925635,22.39755357864717,24.735205286553803
2000,22.560799510391828,23.475955992037406,24.753818277467957,26.079591445338625,26.309591454783465,25.051366203033027,25.085160324487116,24.913051765748534,24.88374149799992,25.10214838709678,24.838642250358795,23.34310486928798,24.699747664835954
2001,23.7317741710617,24.85039634907414,24.953379037025535,26.7290152345877,27.127529642008096,25.869695139132563,25.601644868529494,25.74641705470404,25.333274966580447,25.288756941982747,24.302276784284963,23.668575790213485,25.266894664932078
2002,23.39799223670006,24.410047149636398,25.769481087339422,27.395135116444848,27.870903827258978,26.29938834481711,25.654348753667772,25.83619532190788,25.1856526019306,25.313891610710833,23.426224340713524,23.138921650483574,25.308181836800912
2003,23.553021542222048,24.173676750512268,24.63503581856487,26.56357134211416,27.34461501905823,25.45667901585646,25.37750037600062,25.073674006807288,25.258190520936168,24.77071452908494,24.445615487136326,22.672994083898367,24.943774041015974
2004,22.547624488488523,23.345433481689984,25.617190031330317,26.544405450692572,27.23113025751303,25.76045428018378,25.439044767060132,25.428110627624513,24.951392176655574,24.946079525324834,23.97590837122307,23.383152571548482,24.93082716911123
2005,23.216364676400516,24.75294636818805,25.453678608964804,27.7785586006354,27.806927295866895,27.677788490656418,25.6740048187957,25.208204074116896,25.10475959524709,24.852746742544575,24.325107184399812,22.583719262296192,25.36956714317603
2006,24.280484544611355,25.63526488943155,26.59378994676639,28.278970117791964,28.27609597896298,26.631398912634808,26.526913978494623,26.235786323692384,26.01231457279578,26.168410849012567,24.12882752181704,23.84942899630765,26.051473886026596
2007,24.714760086951873,25.39839500824351,26.784576184746665,27.899257622605845,28.8906854945099,27.69550362976407,26.531032220645262,25.95332683864219,25.786339479873174,25.484825132616745,24.314550347471414,24.088846636731944,26.128508223566882
2008,23.581174978893724,24.375438788453188,17.886400417127582,21.412569896586664,22.532322008474676,26.732360026887328,24.87250416272772,25.733045287149405,25.323840788995675,18.1140005890497,24.013597427653345,22.322870463072935,23.07501040292266
2009,23.739866601921285,24.083156739441705,25.332834519745646,26.65,27.14866835874954,26.99190329610383,25.00687892756538,26.459396208529988,26.05478888061554,25.7487700374572,24.647423957312903,24.131434903035675,25.499593535873228
