ANIO,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
1985,8.438872238872241,12.069163812308553,18.01668682795699,19.857929837164754,23.49270758661888,24.373270498084295,24.37649769585253,24.823414368084773,23.656208612111854,20.34679413805064,18.21181145004421,13.224614984391259,19.240664337461748
1986,12.142060896891456,15.653952031546371,17.661504725848733,21.913922507455528,23.540180829350852,23.69757844454396,24.30639391823037,25.217945830797326,23.107056650246314,18.960757168458784,16.28764942528736,12.218955636017853,19.558996505389576
1987,10.597276032794143,12.893932140757535,14.735926735921266,17.418169677066228,21.411396786343477,24.007483363581365,24.221708644525663,24.93213501740666,22.651296198054823,19.729270029603736,15.36442103940839,13.755276713753236,18.476524364934708
1988,10.805093506936819,13.16681528217545,16.304300670154767,20.10276977950141,22.774327891900334,23.91062326595323,24.644459140863944,23.52865207373273,21.715203515070552,19.02636446463566,17.077275372338892,13.3893318879688,18.870434737602718
1989,14.06147904087345,14.281825179980917,17.055111344404146,20.92046297143206,24.307482371285552,24.976963754964626,24.781684111558093,24.17545597555292,22.118317695532873,19.200744379276642,16.158038958420082,10.29400588222627,19.36096430545897
1990,13.522442817898153,14.966111644087835,16.984113343909744,20.17924365911082,24.13129132809211,26.17173201456228,23.927365781592925,23.5242293746337,21.83529719798196,18.997730231108335,16.578790277164764,13.285953627364973,19.5086917747923
1991,12.616761302697796,14.11263804603357,19.06393312661555,21.59068759697286,24.090253972075104,25.411917163295147,24.089330476202406,25.056274040733484,21.823873310597445,20.147076460857292,14.865779882263233,13.38515786548801,19.68780693698599
1992,10.426254414939898,13.184253426765093,16.840093865928367,18.90845731895957,21.307856374807987,25.518856567747868,25.921016962515747,24.56382103163846,23.01047610176633,20.06182517836368,14.86167009045547,14.023015626292382,19.05229974668174
1993,13.222882176059185,14.42881994148458,16.592453404420848,20.20436178407554,22.875445051364014,24.799898665168982,25.68469779401265,25.734953637760093,22.896767634701167,19.777545662062025,15.707403148575569,14.392850417706203,19.69317327644924
1994,13.265404515721018,14.943393678417243,18.019466002063766,21.239090479678467,23.795313920264235,25.96132359192826,26.381994203771406,25.379175630032933,23.300943620722112,20.88479179189207,18.445994182951697,14.191911194461294,20.48406690099204
1995,12.774578636355615,15.589849668262367,17.226487410797652,20.738129193591426,25.527386061628782,26.02113930263003,26.31142771129743,25.75841115688167,23.85390814923625,20.170759724948457,16.798468220487397,12.95493554686399,20.31045673191509
1996,12.263726229646428,14.921231745238487,15.40539373208188,19.993130132891395,25.942365591397845,26.30500190948224,26.746223842717512,25.211953728949343,23.80635246479325,19.36143033662606,16.01088352317054,12.466875536198472,19.869547397766123
1997,10.726625703629887,13.252072326995332,16.88751805029954,17.420144271803863,22.161863651246637,24.998340375142106,25.82176878682386,25.907136311215396,23.481150030100743,18.834935496921283,15.38343258489932,10.2664590857121,18.76178722289917
1998,13.273755430106492,13.640581045452368,16.200199445253087,20.664523823740563,25.80443776998446,28.032751092585578,27.20245045075635,25.322798806941346,23.55438880243566,20.39959637041475,17.048328335670288,12.906923573973426,20.337561245609525
1999,13.375451279199112,16.006890331890332,18.330782013685237,22.9690350877193,25.31810035842294,26.13070317782286,25.724857685009486,26.296953405017923,24.556944444444447,19.541086587436336,15.268425925925925,11.881295981890212,20.450043856538674
2000,13.227629368279569,16.212298883767097,19.676733150921663,21.999226893141852,25.65594590053764,25.33227909482758,26.678867684968907,25.345418462701552,23.798046728269853,19.47507336720273,15.211625864556902,11.669218504891473,20.356863658672236
2001,12.118548715322907,15.487013766411915,16.56243032680497,22.678483016241444,24.957013934606103,26.462602334037065,26.41352561046666,26.045474537480985,24.3073897707231,20.853690657658028,16.924928003031454,12.236235716787025,20.420611365797637
2002,12.898675115207372,13.039718915343915,18.103141453466815,24.49401108591585,27.11378541559993,27.71324561403509,26.772410865874363,26.768427419354843,24.222298893916538,22.524641577060933,16.783596491228067,13.410483870967742,21.153703059830956
2003,13.55407470288625,16.035938805346696,18.197916666666668,22.57770434227331,27.314964157706093,27.49362745098039,26.154659498207888,26.182342954159587,24.429612556561086,20.82358870967742,18.6625,12.063709677419356,21.12421996015706
2004,12.502182163187857,14.816620786245535,20.25603654266057,22.067037037037036,25.979247311827955,26.687745098039212,26.645161290322584,26.135560675883255,24.097549019607843,22.61421595890859,16.759409633418585,12.872956989247312,20.95281020886553
2005,14.101755927763994,15.83014705882353,18.131151170145476,22.5134584178499,25.54449715370019,28.439607843137253,27.37309107782898,26.250860215053766,25.69759504862953,22.303945409429282,16.886657088122604,13.845103686635946,21.40982250809337
2006,14.281902564001147,15.500276378382297,19.986068322624675,24.56683115570111,25.87565478672836,28.426849900199553,28.308597039215904,28.502623762999775,25.649251252336867,22.664889753730037,18.191393909321995,12.671329111292065,22.052138994711147
2007,11.006386357089584,15.131450447987714,19.640471255079728,21.319568335263984,24.45900348656497,27.167898543567457,26.151628312050924,27.15711337566633,25.707559312538777,22.871658537913547,17.57812775323708,15.286170122319016,21.123086319939926
2008,12.790114015886905,17.423339391086827,19.056987574088403,23.438511211148125,26.490679818800327,29.130228772081605,26.257010949527864,27.257087609538296,23.69646822918231,21.304681468962986,17.30239459464284,14.246092975060302,21.532799717500566
2009,14.80215756114459,17.474516088594747,19.658586880102305,23.45,26.426192285265074,28.892108656718072,28.441900026490195,29.359205721501276,24.38087826825102,22.264025451248337,16.68108624352349,12.268464290779608,22.00826012280156
